"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2145 Ingeniørarbejde inden for kemi";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2146 Ingeniørarbejde inden for minedrift, metallurgi og beslægtede områder";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2149 Andet ingeniørarbejde (undtagen elektroteknologi)";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"215 Ingeniørarbejde inden for elektroteknologi";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2151 Ingeniørarbejde inden for elektricitet";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2152 Ingeniørarbejde inden for elektronik";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2153 Ingeniørarbejde inden for telekommunikation";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"216 Arbejde med arkitektur, infrastruktur og design";205.24
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2161 Arbejde med bygningsarkitektur";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2162 Arbejde med landskabsarkitektur";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2163 Arbejde med produkt- og tøjdesign";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2164 Arbejde med by- og trafikplanlægning";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2165 Arbejde med kartografi og landinspektørarbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2166 Arbejde med grafisk og multimediedesign";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"22 Arbejde inden for sundhedsområdet";335.07
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"221 Lægearbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2211 Almindeligt lægearbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2212 Speciallægearbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"222 Sygeplejerske- og jordemoderarbejde";331.87
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2221 Sygeplejerskearbejde";333.26
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2222 Jordemoderarbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"223 Arbejde inden for naturmedicin og alternativ behandling";..
