"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"5419 Andet rednings- og overvågningsarbejde (ekskl. ambulancebehandlere)";206.05
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6 Arbejde inden for landbrug, skovbrug og fiskeri ekskl. medhjælp";227.92
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"61 Arbejde inden for landbrug og gartneri ekskl. medhjælp";227.84
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"611 Arbejde med plantevækst";232.61
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6111 Dyrkning af markafgrøder inden for jordbrug";..
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6112 Dyrkning af afgrøder fra træer og buske";..
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6113 Væksthus- og anlægsgartnerarbejde";233.07
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6114 Dyrkning af blandede afgrøder";..
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"612 Arbejde med dyreopdræt";186.01
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6121 Arbejde med opdræt af husdyr, ekskl. fjerkræ";..
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6122 Arbejde med opdræt af fjerkræ";..
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6123 Arbejde med bi- og silkeavl";..
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6129 Andet arbejde med dyreopdræt";..
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"613 Arbejde med dyrkning af plantevækst og opdræt af dyr";196.58
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6130 Arbejde med dyrkning af plantevækst og opdræt af dyr";196.58
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"62 Arbejde inden for skovbrug, fiskeri og jagt";..
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"621 Skovbrugsarbejde";..
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6210 Skovbrugsarbejde";..
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"622 Arbejde med fiskeri og jagt";..
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6221 Arbejde inden for akvakultur";..
"Mænd";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"6222 Arbejde med fiskeri i kyst- og søområder";..
